,Unnamed: 0,RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelType,VehOdo,Nationality,AAAP,AACP,ARAP,ARCP,CAAP,CACP,CRAP,CRCP,BYRNO,VNST,VehBCost,WarrantyCost,PurchYear,PurchMonth,PurchDay,PurchWeekDay,EngineLiters,NumCylinders,4X4,WheelDrive,NumDoors,PCA1,PCA2,IsBadBuy
9923,22563,54235,7/16/2009,MANHEIM,2006.0,3.0,CHRYSLER,STRATUS,SXT,SEDAN,BLUE,AUTO,Covers,71138,AMERICAN,5472.0,6413.0,6410.0,7426.0,5638.0,6512.0,6589.0,7533.0,18111,NJ,5000.0,1389,2009.0,7.0,16.0,Thursday,2.7,6.0,0,0,4.0,-4771.216948759761,1678.6470234170713,1
9924,22576,21136,8/25/2010,MANHEIM,2008.0,2.0,GM,HHR,LT,SUV,RED,AUTO,Alloy,76218,AMERICAN,8705.0,10627.0,12091.0,13959.0,8915.0,9558.0,13178.0,13700.0,19064,TX,6170.0,803,2010.0,8.0,25.0,Wednesday,2.2,6.0,0,0,4.0,9293.252666993521,-644.7810855578049,1
9925,22578,49652,4/1/2009,OTHER,2003.0,6.0,SUZUKI,RIO,S,SEDAN,WHITE,AUTO,Alloy,73898,JAPANESE,1831.0,2879.0,2477.0,3609.0,1831.0,2879.0,2477.0,3609.0,835,AZ,4560.0,1220,2009.0,4.0,1.0,Wednesday,2.0,4.0,0,0,4.0,-15480.678558361155,865.2719411596032,1
9926,22579,72716,6/24/2009,ADESA,2005.0,4.0,FORD,FREESTYLE,SEL,SUV,WHITE,AUTO,Alloy,79963,AMERICAN,7832.0,9491.0,8959.0,10750.0,7832.0,9491.0,8959.0,10750.0,18880,GA,8000.0,1506,2009.0,6.0,24.0,Wednesday,3.0,6.0,NO,0,4.0,3052.007616374552,2251.536945608148,1
9927,22585,44560,3/11/2009,MANHEIM,2004.0,5.0,SUZUKI,VERONA,LX,SEDAN,RED,AUTO,Alloy,72386,JAPANESE,3089.0,4146.0,3836.0,4978.0,3147.0,4055.0,3899.0,4879.0,17212,MO,5155.0,1038,2009.0,3.0,11.0,Wednesday,2.5,6.0,0,0,4.0,-11804.88345561536,1125.1330069175322,1
9928,22588,98,2/8/2010,ADESA,2002.0,8.0,FORD,MUSTANG,Bas,COUPE,WHITE,AUTO,Alloy,64822,AMERICAN,3442.0,4419.0,6382.0,7874.0,4347.0,5324.0,7185.0,8419.0,5546,FL,6100.0,1028,2010.0,2.0,8.0,Monday,2.339451961262069,6.0,0,0,2.0,-6036.515593430225,-1221.3422366767536,1
9929,22591,47869,8/4/2010,MANHEIM,2006.0,4.0,FORD,FIVE HUNDRED,SE,SEDAN,GREY,AUTO,Alloy,78995,AMERICAN,6090.0,7785.0,10087.0,11932.0,5939.0,7309.0,10002.0,11422.0,8172,FL,7250.0,1506,2010.0,8.0,4.0,Wednesday,3.4388526917306157,6.0,0,0,4.0,2282.281398441361,-1944.586862355635,1
9930,22596,4260,10/12/2010,MANHEIM,2006.0,4.0,NISSAN,ALTIMA,Bas,SEDAN,SILVER,AUTO,Special,69208,JAPANESE,7357.0,8906.0,11181.0,12923.0,6917.0,8314.0,10772.0,11887.0,20833,IL,6930.0,630,2010.0,10.0,12.0,Tuesday,2.5,5.0,0,0,4.0,4933.015796468921,-1384.0386620894174,1
9931,22604,40097,2/26/2009,MANHEIM,2004.0,5.0,FORD,TAURUS,SES,SEDAN,SILVER,AUTO,Alloy,84398,AMERICAN,3471.0,4406.0,4249.0,5258.0,3722.0,4835.0,4520.0,5722.0,5546,FL,3610.0,983,2009.0,2.0,26.0,Thursday,3.0,6.0,0,0,4.0,-10338.527391770313,1336.4085365420087,1
9932,22606,35190,11/2/2010,MANHEIM,2006.0,4.0,CHRYSLER,DURANGO,Adv,SUV,RED,AUTO,Alloy,84452,AMERICAN,9640.0,10685.0,13684.0,14683.0,9883.0,10942.0,14495.0,15601.0,19638,FL,9705.0,1503,2010.0,11.0,2.0,Tuesday,4.7,8.0,NO,0,4.0,12487.707123372205,-915.9312989526236,1
9933,22612,39761,5/20/2010,MANHEIM,2004.0,6.0,GM,GRAND PRIX,GT,SEDAN,GOLD,AUTO,Covers,76463,AMERICAN,4455.0,5566.0,7725.0,8854.0,4603.0,5873.0,7765.0,9019.0,835,AZ,5920.0,1974,2010.0,5.0,20.0,Thursday,3.660591947037286,4.0,0,0,4.0,-3741.9740509489193,-1308.2059286202107,1
9934,22619,20158,4/13/2010,OTHER,2007.0,3.0,CHRYSLER,LIBERTY,Spo,SUV,WHITE,AUTO,Covers,74276,AMERICAN,10486.0,13058.0,14221.0,16855.0,11053.0,12753.0,14294.0,15760.0,21053,CA,8250.0,686,2010.0,4.0,13.0,Tuesday,2.7915721863850544,6.0,NO,0,4.0,15515.041680285669,429.644091631556,1
9935,22628,13495,8/11/2009,MANHEIM,2006.0,3.0,KIA,SPECTRA,EX,SEDAN,BLUE,AUTO,Covers,76469,KOREAN,4066.0,4852.0,4891.0,5740.0,4703.0,5594.0,5579.0,6542.0,16044,MD,4145.0,569,2009.0,8.0,11.0,Tuesday,2.0,4.0,0,0,4.0,-8310.3790617822,1573.6594720662695,1
9936,22637,52395,12/17/2010,MANHEIM,2001.0,9.0,MAZDA,TRIBUTE,LX,UTILITY,SILVER,AUTO,Alloy,83406,JAPANESE,4207.0,5351.0,7129.0,8249.0,3771.0,4505.0,6312.0,6877.0,52644,TX,5835.0,1803,2010.0,12.0,17.0,Friday,3.7016314733017768,6.0,YES,0,4.0,-6460.705295143178,-1175.7578339450802,1
9937,22644,50723,1/20/2010,MANHEIM,2007.0,3.0,GM,IMPALA,LS,SEDAN,BLUE,AUTO,Covers,60117,AMERICAN,6868.0,7928.0,10404.0,12007.0,8356.0,9577.0,11798.0,13138.0,18822,TX,7935.0,1703,2010.0,1.0,20.0,Wednesday,2.7956822791371563,7.0,0,0,4.0,5534.107444205195,-562.5504454076508,1
9938,22666,17230,4/13/2010,MANHEIM,2005.0,5.0,GM,COBALT,Bas,SEDAN,SILVER,AUTO,Covers,31756,AMERICAN,4527.0,5606.0,7375.0,8315.0,4343.0,5360.0,7412.0,8749.0,18822,TX,6485.0,582,2010.0,4.0,13.0,Tuesday,3.8960112302731886,8.0,0,0,4.0,-4544.389197101404,-1116.9394781028282,1
9939,22675,52798,7/19/2010,OTHER,2002.0,8.0,CHRYSLER,SEBRING,LX,SEDAN,SILVER,AUTO,Covers,85307,AMERICAN,2148.0,2836.0,4756.0,5411.0,2170.0,3057.0,4941.0,5872.0,18111,WV,4206.0,1543,2010.0,7.0,19.0,Monday,3.703078226915311,4.0,0,0,4.0,-11804.845642612428,-1460.1924898333123,1
9940,22678,17647,7/2/2010,OTHER,2006.0,4.0,GM,1500 SILVERADO,LS,CAB,WHITE,AUTO,Alloy,87080,AMERICAN,14465.0,17911.0,18882.0,21703.0,14123.0,16812.0,18440.0,20807.0,17212,TX,11095.0,2152,2010.0,7.0,2.0,Friday,5.3,7.0,0,0,4.0,27832.917942740536,786.6998929906099,1
9941,22691,13784,7/13/2010,MANHEIM,2008.0,2.0,CHRYSLER,AVENGER,SE,SEDAN,GREY,AUTO,Covers,66628,AMERICAN,8026.0,9280.0,11892.0,13077.0,8167.0,9370.0,11933.0,12944.0,16044,MD,7135.0,1020,2010.0,7.0,13.0,Tuesday,0.8914884423600129,4.0,0,0,4.0,7163.586699842043,-877.7343159185922,1
9942,22698,20916,12/16/2009,MANHEIM,2002.0,7.0,GM,VENTURE,LS,MINIVAN,SILVER,AUTO,Covers,70389,AMERICAN,2809.0,4108.0,5971.0,7609.0,2734.0,3570.0,5518.0,6476.0,20833,TX,4660.0,4922,2009.0,12.0,16.0,Wednesday,3.4,6.0,NO,Front,4.0,-9050.242912973692,-1935.0154844716656,1
9943,22706,10767,9/21/2009,MANHEIM,2006.0,3.0,HYUNDAI,SONATA,GLS,SEDAN,BLUE,AUTO,Alloy,43136,KOREAN,8145.0,9380.0,9297.0,10630.0,8145.0,9380.0,9297.0,10630.0,18880,NC,7735.0,623,2009.0,9.0,21.0,Monday,3.3,6.0,0,0,4.0,3324.331142796401,2250.7153413986093,1
9944,22712,70558,2/12/2009,ADESA,2004.0,5.0,GM,MALIBU,Cla,SEDAN,WHITE,AUTO,UNKNOWN,80072,AMERICAN,3090.0,3987.0,3837.0,4806.0,3090.0,3987.0,3837.0,4806.0,18822,TX,4570.0,1243,2009.0,2.0,12.0,Thursday,2.2,4.0,0,0,4.0,-12017.311465513409,1110.9825623976774,1
9945,22715,55335,3/24/2010,OTHER,2008.0,2.0,CHRYSLER,CALIBER,SE,WAGON,WHITE,AUTO,Covers,45508,AMERICAN,7964.0,8449.0,11861.0,12224.0,7777.0,8231.0,11363.0,11738.0,99761,OK,7500.0,693,2010.0,3.0,24.0,Wednesday,3.2019877261202216,7.0,0,0,4.0,5330.542234754237,-1140.692735617185,1
9946,22719,20302,7/20/2010,MANHEIM,2004.0,6.0,GM,GRAND AM,SE,SEDAN,GOLD,MANUAL,Covers,71206,AMERICAN,2556.0,3460.0,5995.0,6595.0,3063.0,4101.0,6262.0,7469.0,22916,CO,4800.0,1506,2010.0,7.0,20.0,Tuesday,3.915280140170712,4.0,0,0,4.0,-8784.904482314996,-1859.5467155985095,1
9947,22722,49075,10/15/2009,OTHER,2005.0,4.0,GM,MALIBU,LS,SEDAN,BEIGE,AUTO,UNKNOWN,63775,AMERICAN,5174.0,6806.0,6088.0,7850.0,5174.0,6806.0,6088.0,7850.0,20207,OK,6420.0,1118,2009.0,10.0,15.0,Thursday,3.5,6.0,0,0,4.0,-4785.75000367173,1676.7508391960596,1
9948,22731,25903,8/4/2010,OTHER,2005.0,5.0,KIA,SORENTO,EX,UTILITY,GREY,MANUAL,Alloy,67598,KOREAN,8093.0,9711.0,12055.0,13829.0,8145.0,9754.0,11747.0,13024.0,17675,SC,7510.0,1606,2010.0,8.0,4.0,Wednesday,3.4912530311463628,5.0,YES,0,4.0,7769.7351130417455,-875.3040880203326,1
9949,22740,30814,12/8/2010,MANHEIM,2006.0,4.0,GM,ION,2,SEDAN,MAROON,AUTO,Covers,60383,AMERICAN,4742.0,6062.0,7902.0,9118.0,4586.0,5766.0,7737.0,8729.0,19619,FL,6050.0,728,2010.0,12.0,8.0,Wednesday,4.160999455979027,6.0,0,0,4.0,-3489.147355125709,-1201.4452102228834,1
9950,22757,8892,1/12/2009,MANHEIM,2005.0,4.0,GM,CENTURY,Cus,SEDAN,WHITE,AUTO,Alloy,76533,AMERICAN,3658.0,4998.0,4451.0,5898.0,6619.0,7851.0,7649.0,8979.0,18880,NC,4500.0,1974,2009.0,1.0,12.0,Monday,3.1,6.0,0,0,4.0,-5420.233358211999,2428.1398712763744,1
9951,22763,35422,10/28/2010,OTHER,2008.0,2.0,CHRYSLER,RIO,Spo,SUV,BLACK,AUTO,Alloy,65132,AMERICAN,8124.0,9302.0,12891.0,13973.0,8344.0,9618.0,12807.0,13642.0,99761,CA,8600.0,825,2010.0,10.0,28.0,Thursday,4.171885309772859,4.0,NO,Front,4.0,8686.017649004301,-1745.69324842398,1
9952,22767,14283,2/17/2010,MANHEIM,2004.0,6.0,GM,SUBURBAN 1500,150,UTILITY,WHITE,AUTO,Alloy,89111,AMERICAN,7916.0,9503.0,11617.0,15467.0,8073.0,9331.0,11969.0,12973.0,23359,CA,9600.0,1763,2010.0,2.0,17.0,Wednesday,5.3,4.0,NO,0,4.0,8050.4614440661635,-1729.699572367275,1
9953,22793,34684,11/2/2010,MANHEIM,2006.0,4.0,CHRYSLER,STRATUS,SXT,SEDAN,WHITE,AUTO,Alloy,72363,AMERICAN,4240.0,5642.0,7653.0,9372.0,4328.0,5327.0,7706.0,8818.0,22916,CO,4900.0,1155,2010.0,11.0,2.0,Tuesday,3.9619894737343735,4.0,0,0,4.0,-3961.191309221296,-1824.6074087656,1
9954,22802,70177,2/12/2010,ADESA,2004.0,6.0,NISSAN,TITAN PICKUP,LE,CAB,RED,AUTO,Alloy,80937,JAPANESE,9050.0,10664.0,13615.0,15382.0,8877.0,10947.0,13488.0,15821.0,20740,FL,11100.0,1373,2010.0,2.0,12.0,Friday,5.6,8.0,NO,0,4.0,11974.300490081516,-1585.0086959690916,1
9955,22805,69351,6/11/2010,ADESA,2003.0,7.0,CHRYSLER,LIBERTY,Lim,SUV,BLUE,AUTO,Alloy,70416,AMERICAN,5351.0,6798.0,8417.0,9198.0,5743.0,6872.0,8700.0,9713.0,16926,CA,7900.0,986,2010.0,6.0,11.0,Friday,2.1267634529877024,6.0,NO,0,4.0,-1378.5373179113726,-433.66677286756243,1
9956,22807,60840,1/28/2010,MANHEIM,2005.0,5.0,CHRYSLER,DURANGO,ST,SUV,PURPLE,AUTO,Alloy,77674,AMERICAN,7090.0,8101.0,10601.0,11471.0,7090.0,8101.0,10668.0,11519.0,5546,FL,9135.0,1272,2010.0,1.0,28.0,Thursday,3.7,6.0,NO,0,4.0,3579.1878813016924,-884.0516058570893,1
9957,22828,68569,8/12/2010,ADESA,2002.0,8.0,GM,GRAND PRIX,SE,SEDAN,BROWN,AUTO,UNKNOWN,74810,AMERICAN,2169.0,2977.0,4722.0,6481.0,2231.0,3169.0,5353.0,6268.0,3453,CO,4955.0,2274,2010.0,8.0,12.0,Thursday,3.5886217441471517,6.0,0,0,4.0,-10962.946647918136,-1906.363236516052,1
9958,22837,36546,10/14/2009,MANHEIM,2003.0,6.0,FORD,TAURUS,SE,SEDAN,SILVER,AUTO,Alloy,85996,AMERICAN,2824.0,4133.0,3550.0,4964.0,2749.0,3942.0,3469.0,4757.0,20833,TX,4060.0,1283,2009.0,10.0,14.0,Wednesday,3.0,6.0,0,0,4.0,-12368.148417612556,1064.5124104654908,1
9959,22840,61405,7/14/2009,MANHEIM,2001.0,8.0,TOYOTA,4 RUNNER,SR5,CAB,WHITE,AUTO,Alloy,62337,JAPANESE,6066.0,7523.0,7051.0,8625.0,6069.0,7534.0,7055.0,8637.0,17675,NC,7095.0,930,2009.0,7.0,14.0,Tuesday,3.4,6.0,YES,0,4.0,-2424.8190437552107,1842.8072687145504,1
9960,22845,35405,10/25/2010,OTHER,2008.0,2.0,CHRYSLER,RIO,Spo,SUV,BLUE,AUTO,Alloy,64720,AMERICAN,10105.0,11867.0,14333.0,15768.0,9990.0,11637.0,14206.0,15463.0,99761,CA,8500.0,1313,2010.0,10.0,25.0,Monday,4.317431835552616,4.0,YES,0,4.0,13787.341275936436,-584.1749109587837,1
9961,22846,24710,4/21/2010,MANHEIM,2007.0,3.0,CHRYSLER,PT CRUISER,Bas,SEDAN,SILVER,AUTO,Covers,77336,AMERICAN,6161.0,7091.0,9380.0,10525.0,5343.0,6468.0,8897.0,9998.0,19619,FL,5600.0,1389,2010.0,4.0,21.0,Wednesday,3.325188809014213,6.0,0,0,4.0,-201.39529834131213,-1413.6297835710473,1
9962,22851,65901,3/19/2009,ADESA,2002.0,7.0,FORD,WINDSTAR,SEL,MINIVAN,GREEN,AUTO,Alloy,82985,AMERICAN,3645.0,4412.0,4437.0,5265.0,3417.0,4240.0,4190.0,5079.0,17675,NC,4710.0,2322,2009.0,3.0,19.0,Thursday,3.8,6.0,NO,Front,4.0,-10878.749092390452,1133.3225236780584,1
9963,22862,62886,5/25/2010,MANHEIM,2004.0,6.0,CHRYSLER,DURANGO,SLT,SUV,GOLD,AUTO,Alloy,87676,AMERICAN,7385.0,8857.0,11482.0,12887.0,7018.0,8370.0,10814.0,12233.0,17675,NC,9525.0,1763,2010.0,5.0,25.0,Tuesday,4.7,8.0,YES,0,4.0,5228.538593083618,-1512.4661723384365,1
9964,22869,300,10/18/2010,ADESA,2008.0,2.0,CHRYSLER,AVENGER,SXT,SEDAN,RED,AUTO,UNKNOWN,51288,AMERICAN,8993.0,10322.0,12758.0,13988.0,9047.0,10345.0,13148.0,14575.0,5546,FL,7600.0,920,2010.0,10.0,18.0,Monday,3.857322669072676,4.0,0,0,4.0,10180.83969699967,-706.5306388906157,1
9965,22881,70304,4/22/2010,ADESA,2005.0,5.0,GM,IMPALA,Bas,SEDAN,RED,AUTO,UNKNOWN,80017,AMERICAN,4427.0,5678.0,7862.0,9546.0,4466.0,5756.0,7452.0,8977.0,20740,FL,6900.0,2152,2010.0,4.0,22.0,Thursday,3.167888658749456,6.0,0,0,4.0,-3595.9805115042045,-1632.2190495937962,1
9966,22885,30430,9/15/2010,MANHEIM,2005.0,5.0,FORD,TAURUS,SE,SEDAN,GREEN,AUTO,Alloy,87349,AMERICAN,3604.0,4826.0,6798.0,8319.0,3212.0,4401.0,6295.0,7634.0,20928,FL,5150.0,983,2010.0,9.0,15.0,Wednesday,3.4581458872796818,6.0,0,0,4.0,-6807.634614944757,-1874.71383975565,1
9967,22900,48608,4/2/2010,MANHEIM,2005.0,5.0,GM,EQUINOX,LS,SUV,BLACK,AUTO,Covers,60086,AMERICAN,7459.0,9011.0,10612.0,12460.0,6598.0,7876.0,10207.0,11534.0,52117,PA,8260.0,1215,2010.0,4.0,2.0,Friday,2.5437434214715178,6.0,NO,Front,4.0,4001.611267237893,-1027.9034936785345,1
9968,22905,20421,12/14/2010,MANHEIM,2004.0,6.0,FORD,MOUNTAINEER,-131.5174918958462,SUV,SILVER,AUTO,Alloy,76040,AMERICAN,6241.0,7810.0,10015.0,11798.0,6239.0,7807.0,10055.0,11758.0,22916,CO,8430.0,1740,2010.0,12.0,14.0,Tuesday,4.6,8.0,NO,0,4.0,2660.016868362771,-1542.4070676503836,1
9969,22919,72903,9/23/2009,ADESA,2001.0,8.0,CHRYSLER,CARAVAN,SE,MINIVAN,WHITE,AUTO,Covers,77407,AMERICAN,2112.0,3107.0,2781.0,3856.0,2112.0,3107.0,2781.0,3856.0,20740,GA,3200.0,1923,2009.0,9.0,23.0,Wednesday,2.4,4.0,NO,Front,4.0,-14736.168017581012,916.3225531288904,1
9970,22924,58598,5/5/2010,OTHER,2007.0,3.0,MAZDA,MAZDA3,i,SEDAN,BLACK,AUTO,UNKNOWN,73539,JAPANESE,10387.0,12129.0,13716.0,15210.0,10387.0,12129.0,13716.0,15210.0,19619,FL,7815.0,1038,2010.0,5.0,5.0,Wednesday,3.6126400222167216,8.0,0,0,4.0,13486.659057613997,607.4835265083533,1
9971,22926,36755,1/27/2010,MANHEIM,2006.0,4.0,CHRYSLER,PACIFICA,Tou,SPORT,BLUE,AUTO,Alloy,58986,AMERICAN,9681.0,11771.0,13179.0,14958.0,11290.0,13198.0,14310.0,16387.0,52117,TX,7940.0,1086,2010.0,1.0,27.0,Wednesday,1.7216051537834869,5.0,NO,Front,4.0,14169.513725375722,1032.4805056141392,1
9972,22947,19992,2/9/2010,OTHER,2005.0,5.0,CHRYSLER,1500 RAM PICKUP,SLT,CAB,GOLD,AUTO,UNKNOWN,49843,AMERICAN,9202.0,11302.0,13865.0,15718.0,9202.0,11302.0,13865.0,15718.0,21053,CA,9605.0,693,2010.0,2.0,9.0,Tuesday,5.7,5.0,NO,0,4.0,12769.986581353312,-1314.8111167036454,1
9973,22950,58206,2/3/2009,ADESA,2002.0,7.0,GM,GRAND PRIX,SE,SEDAN,SILVER,AUTO,UNKNOWN,96743,AMERICAN,2053.0,2997.0,2717.0,3737.0,2053.0,2997.0,2717.0,3737.0,22808,TX,3975.0,2651,2009.0,2.0,3.0,Tuesday,3.1,6.0,0,0,4.0,-14987.2515348261,895.7513213105102,1
9974,22954,51167,3/31/2010,OTHER,2005.0,5.0,GM,IMPALA,Bas,SEDAN,WHITE,AUTO,Covers,83560,AMERICAN,4575.0,5760.0,7227.0,8973.0,4333.0,5595.0,7360.0,9080.0,835,AZ,6395.0,2152,2010.0,3.0,31.0,Wednesday,4.9828355688761246,8.0,0,0,4.0,-4082.7719356286434,-1199.337836383997,1
9975,22965,28689,2/3/2010,MANHEIM,2007.0,3.0,CHRYSLER,PACIFICA,Bas,SPORT,BLUE,AUTO,Covers,62531,AMERICAN,8800.0,10811.0,13059.0,15062.0,9197.0,11012.0,13233.0,14923.0,21973,FL,7800.0,1215,2010.0,2.0,3.0,Wednesday,2.1824290077342328,6.0,NO,Front,4.0,11264.713029417791,-869.7961811730528,1
9976,22990,8662,7/29/2010,MANHEIM,2007.0,3.0,CHRYSLER,CALIBER,SXT,WAGON,SILVER,AUTO,Covers,83401,AMERICAN,7031.0,8177.0,10943.0,12014.0,7117.0,8396.0,10602.0,11991.0,18880,GA,6695.0,983,2010.0,7.0,29.0,Thursday,3.70853170655824,7.0,0,0,4.0,4205.016526075598,-1164.8823056595093,1
9977,22999,29912,4/7/2010,MANHEIM,2005.0,5.0,CHRYSLER,PT CRUISER,Bas,SEDAN,WHITE,AUTO,Alloy,65004,AMERICAN,4419.0,5534.0,7689.0,8778.0,4247.0,5319.0,7497.0,8638.0,20928,FL,6550.0,1215,2010.0,4.0,7.0,Wednesday,3.5380425545579484,6.0,0,0,4.0,-4347.949634677816,-1539.678696691026,1
9978,23003,5979,11/9/2010,MANHEIM,2006.0,4.0,FORD,FREESTYLE,SE,SUV,BLUE,AUTO,Alloy,89310,AMERICAN,7142.0,8507.0,11036.0,12395.0,6858.0,7932.0,10594.0,11622.0,835,AZ,7670.0,1633,2010.0,11.0,9.0,Tuesday,3.0,6.0,NO,Front,4.0,4155.148647251,-1431.5653361898069,1
9979,23007,1632,4/23/2010,ADESA,2002.0,8.0,HYUNDAI,SONATA,GLS,SEDAN,RED,AUTO,UNKNOWN,41344,KOREAN,2798.0,3707.0,5856.0,7758.0,2760.0,3704.0,5807.0,7794.0,5546,FL,4325.0,923,2010.0,4.0,23.0,Friday,3.1808367850650354,6.0,0,0,4.0,-8474.822704421094,-2353.299723952711,1
9980,23041,35726,8/13/2009,MANHEIM,2004.0,5.0,CHRYSLER,NEON,SXT,SEDAN,BLUE,MANUAL,Alloy,71749,AMERICAN,2765.0,3758.0,3486.0,4559.0,2650.0,3634.0,3362.0,4425.0,16044,VA,3890.0,686,2009.0,8.0,13.0,Thursday,2.0,4.0,0,0,4.0,-12999.43198162992,1009.7449091121688,1
9981,23057,35125,10/19/2010,MANHEIM,2004.0,6.0,GM,TRAILBLAZER,LT,SUV,BLACK,AUTO,Alloy,78632,AMERICAN,7020.0,8235.0,11196.0,11971.0,7283.0,8541.0,11348.0,12171.0,21973,FL,9270.0,2499,2010.0,10.0,19.0,Tuesday,5.3,6.0,NO,0,4.0,4750.101323422687,-1304.8229299265606,1
9982,23061,16574,9/9/2009,MANHEIM,2007.0,2.0,GM,HHR,LT,SUV,GREY,AUTO,Alloy,65190,AMERICAN,8994.0,10721.0,10214.0,12079.0,9013.0,10639.0,10234.0,11990.0,20928,FL,7700.0,728,2009.0,9.0,9.0,Wednesday,2.2,4.0,0,0,4.0,6514.9512481259135,2496.352579994925,1
9983,23062,10941,10/26/2009,MANHEIM,2006.0,3.0,SUZUKI,FORENZA,-72.1449518909176,SEDAN,OTHER,AUTO,UNKNOWN,57318,JAPANESE,3770.0,4670.0,4572.0,5544.0,3936.0,4884.0,4751.0,5775.0,17675,NC,4700.0,505,2009.0,10.0,26.0,Monday,2.0,4.0,0,0,4.0,-9737.901854015854,1332.249045774909,1
9984,23083,22096,2/25/2009,MANHEIM,2003.0,6.0,FORD,FOCUS,LX,SEDAN,SILVER,AUTO,UNKNOWN,67934,AMERICAN,2725.0,3553.0,3443.0,4337.0,2725.0,3553.0,3443.0,4337.0,23359,CA,5045.0,1320,2009.0,2.0,25.0,Wednesday,2.0,4.0,0,0,4.0,-13193.036465314211,1021.5536064024516,1
9985,23102,22241,8/26/2009,MANHEIM,2003.0,6.0,FORD,ESCAPE,XLS,SUV,GREY,AUTO,Alloy,78044,AMERICAN,4639.0,5792.0,5510.0,6755.0,4814.0,6045.0,5699.0,7029.0,23359,CA,6555.0,1220,2009.0,8.0,26.0,Wednesday,3.0,6.0,NO,0,4.0,-6768.324721700232,1570.3302696256173,1
9986,23108,14803,12/9/2009,OTHER,2007.0,2.0,CHRYSLER,MAGNUM,SE,WAGON,WHITE,AUTO,UNKNOWN,84190,AMERICAN,8110.0,9470.0,12608.0,14107.0,8110.0,9470.0,12608.0,14107.0,5546,SC,8100.0,1503,2009.0,12.0,9.0,Wednesday,2.7,6.0,0,0,5.0,8678.40667950336,-1837.300454518024,1
9987,23109,6038,11/23/2010,MANHEIM,2007.0,3.0,TOYOTA,GS450H,205.4701458604558,SEDAN,BLACK,AUTO,Alloy,26113,JAPANESE,23581.0,26763.0,29269.0,33988.0,23400.0,26462.0,29752.0,33337.0,835,AZ,28560.0,1121,2010.0,11.0,23.0,Tuesday,2.296156477911368,5.0,0,0,4.0,57536.48454452419,909.718922559778,1
9988,23112,1993,11/16/2009,ADESA,2003.0,6.0,CHRYSLER,VOYAGER,LX,MINIVAN,WHITE,AUTO,UNKNOWN,91685,AMERICAN,2637.0,3589.0,3348.0,4376.0,2689.0,3677.0,3404.0,4471.0,19638,FL,3900.0,2218,2009.0,11.0,16.0,Monday,2.4,4.0,NO,Front,4.0,-13158.708881890494,1050.8459071397126,1
9989,23120,69112,3/6/2009,ADESA,2005.0,4.0,CHRYSLER,PACIFICA,Bas,SPORT,WHITE,AUTO,UNKNOWN,67166,AMERICAN,-695.3458782244145,1.0,1555.2945892498951,2492.4969451965485,-277.2427609012487,1.0,3541.910602965015,3887.673634277376,23359,CA,6650.0,1215,2009.0,3.0,6.0,Friday,3.8,6.0,NO,Front,4.0,-19011.053605258698,-2601.9251490270594,1
9990,23130,51346,5/19/2009,MANHEIM,2005.0,4.0,GM,MALIBU,Bas,SEDAN,GOLD,AUTO,Covers,37181,AMERICAN,5215.0,6501.0,6132.0,7521.0,5215.0,6501.0,6132.0,7521.0,99750,CO,7000.0,822,2009.0,5.0,19.0,Tuesday,3.5,6.0,0,0,4.0,-5192.226059751826,1629.8949051803468,1
9991,23158,46040,6/2/2010,MANHEIM,2003.0,7.0,FORD,MUSTANG,Bas,COUPE,RED,MANUAL,Alloy,78118,AMERICAN,4237.0,5115.0,7091.0,8192.0,4409.0,5598.0,7242.0,9258.0,20207,MO,5155.0,1103,2010.0,6.0,2.0,Wednesday,4.246654105252781,6.0,0,0,2.0,-4709.44382059563,-1156.7970149888831,1
9992,23160,23548,6/9/2010,MANHEIM,2007.0,3.0,CHRYSLER,CALIBER,SXT,WAGON,WHITE,AUTO,Alloy,62988,AMERICAN,7163.0,8664.0,11002.0,12390.0,7009.0,8430.0,10366.0,11718.0,23359,CA,7180.0,825,2010.0,6.0,9.0,Wednesday,3.8095243714678273,5.0,0,0,4.0,4356.601638300949,-1039.5695380527056,1
9993,23166,4333,10/26/2010,OTHER,2005.0,5.0,FORD,FOCUS,ZX4,SEDAN,RED,AUTO,UNKNOWN,63071,AMERICAN,3261.0,4143.0,6500.0,7346.0,3543.0,4430.0,6759.0,7623.0,20833,TX,4555.0,1020,2010.0,10.0,26.0,Tuesday,3.1309089823871887,7.0,0,0,4.0,-7359.501219112959,-1685.1746180602088,1
9994,23172,60819,11/16/2010,OTHER,2002.0,8.0,CHRYSLER,CARAVAN,SE,MINIVAN,BLUE,AUTO,Covers,98947,AMERICAN,3162.0,4904.0,6532.0,10131.0,2486.0,3149.0,5144.0,5721.0,18822,TX,3115.0,2218,2010.0,11.0,16.0,Tuesday,3.3,6.0,NO,Front,5.0,-8110.538157783849,-2800.8381550090944,1
9995,23178,49797,6/24/2009,OTHER,2003.0,6.0,KIA,RIO,Bas,SEDAN,GREY,MANUAL,Covers,80949,KOREAN,1475.0,2091.0,2093.0,2758.0,1475.0,2091.0,2093.0,2758.0,835,AZ,3065.0,894,2009.0,6.0,24.0,Wednesday,1.6,4.0,0,0,4.0,-17182.26520015832,719.0799451982022,1
